#terrain types;;;;;;;;;;;;;;
PROV1497;Waizao;Waizao;Waizao;;;;;;;;;;;
PROV1498;Macao;Macao;Macao;;;;;;;;;;;
PROV1499;Hainan;Hainan;Hainan;;;;;;;;;;;
PROV1500;Shaozhou;Shaozhou;Shaozhou;;;;;;;;;;;
PROV1501;Zhaoqing;Zhaoqing;Zhaoqing;;;;;;;;;;;
PROV1502;Nanning;Nanning;Nanning;;;;;;;;;;;
PROV1503;Guilin;Guilin;Guilin;;;;;;;;;;;
PROV1504;Pingle;Pingle;Pingle;;;;;;;;;;;
PROV1505;Guiyang;Guiyang;Guiyang;;;;;;;;;;;
PROV1506;Anshun;Anshun;Anshun;;;;;;;;;;;
PROV1507;Zhenyuan;Zhenyuan;Zhenyuan;;;;;;;;;;;
PROV1508;Kaifeng;Kaifeng;Kaifeng;;;;;;;;;;;
PROV1509;Guide;Guide;Guide;;;;;;;;;;;
PROV1510;Henan;Honan;Henan;;;;;;;;;;;
PROV1511;Huaiqing;Huaiqing;Huaiqing;;;;;;;;;;;
PROV1512;Chenzhou;Chenzhou;Chenzhou;;;;;;;;;;;
PROV1513;Nanyang;Nanyang;Nanyang;;;;;;;;;;;
PROV1514;Runing;Runing;Runing;;;;;;;;;;;
PROV1515;Weihui;Weihui;Weihui;;;;;;;;;;;
PROV1516;Hanyang;Hanyang;Hanyang;;;;;;;;;;;
PROV1517;Dean;Dean;Dean;;;;;;;;;;;
PROV1518;Huangzhou;Huangzhou;Huangzhou;;;;;;;;;;;
PROV1519;Anlu;Anlu;Anlu;;;;;;;;;;;
PROV1520;Jingzhou;Jingzhou;Jingzhou;;;;;;;;;;;
PROV1521;Shinan;Shinan;Shinan;;;;;;;;;;;
PROV1522;Wuchang;Wuchang;Wuchang;;;;;;;;;;;
PROV1523;Xiangyang;Xiangyang;Xiangyang;;;;;;;;;;;
PROV1524;Changsha;Changsha;Changsha;;;;;;;;;;;
PROV1525;Changde;Changde;Changde;;;;;;;;;;;
PROV1526;Baoqing;Baoqing;Baoqing;;;;;;;;;;;
PROV1527;Hengzhou;Hengzhou;Hengzhou;;;;;;;;;;;
PROV1528;Yuezhou;Yuezhou;Yuezhou;;;;;;;;;;;
PROV1529;Yongshun;Yongshun;Yongshun;;;;;;;;;;;
PROV1530;Yongzhou;Yongzhou;Yongzhou;;;;;;;;;;;
PROV1531;Kaiveng;Kaiveng;Kaivemg;;;;;;;;;;;
PROV1532;Guihua Tumed;Guihua Tumed;Guihua Tumed;;;;;;;;;;;
PROV1533;Jirim Chuulgan;Jirim Chuulgan;Jirim Chuulgan;;;;;;;;;;;
PROV1534;Ulaan Chab Chuulghan;Ulaan Chab Chuulghan;Ulaan Chab Chuulghan;;;;;;;;;;;
PROV1535;Yeke Juu Chuulghan;Yeke Juu Chuulghan;Yeke Juu Chuulghan;;;;;;;;;;;
PROV1536;Huaian;Huaian;Huaian;;;;;;;;;;;
PROV1537;Changzhou;Changzhou;Changzhou;;;;;;;;;;;
PROV1538;Shanghai;Shanghai;Shanghai;;;;;;;;;;;
PROV1539;Suzhou;Suzhou;Suzhou;;;;;;;;;;;
PROV1540;Taicangzhou;Taicangzhou;Taicangzhou;;;;;;;;;;;
PROV1541;Tongzhou;Tongzhou;Tongzhou;;;;;;;;;;;
PROV1542;Xuzhou;Xuzhou;Xuzhou;;;;;;;;;;;
PROV1543;Yangzhou;Yangzhou;Yangzhou;;;;;;;;;;;
PROV1544;Zhenjiang;Zhenjiang;Zhenjiang;;;;;;;;;;;
PROV1545;Nanchang;Nanchang;Nanchang;;;;;;;;;;;
PROV1546;Guangxin;Guangxin;Guangxin;;;;;;;;;;;
PROV1547;Jian;Jian;Jian;;;;;;;;;;;
PROV1548;Jianchang;Jianchang;Jianchang;;;;;;;;;;;
PROV1549;Jiujiang;Jiujiang;Jiujiang;;;;;;;;;;;
PROV1550;Ganzhou;Ganzhou;Ganzhou;;;;;;;;;;;
PROV1551;Raozhou;Raozhou;Raozhou;;;;;;;;;;;
PROV1552;Qiqihar;Qiqihar;Qiqihar;;;;;;;;;;;
PROV1553;Aigun;Aigun;Aigun;;;;;;;;;;;
PROV1554;Ninguta;Ninguta;Ninguta;;;;;;;;;;;
PROV1555;Jilin;Jilin;Jilin;;;;;;;;;;;
PROV1556;Makhai;Makhai;Makhai;;;;;;;;;;;
PROV1557;Balekungomi;Balekungomi;Balekungomi;;;;;;;;;;;
PROV1558;Kegudo;Kegudo;Kegudo;;;;;;;;;;;
PROV1559;Xian;Xian;Xian;;;;;;;;;;;
PROV1560;Merauke;Merauke;Merauke;;;;;;;;;;;
PROV1561;Yenan;Yenan;Yenan;;;;;;;;;;;
PROV1562;Hanzhong;Hanzhong;Hanzhong;;;;;;;;;;;
PROV1563;Jinan;Jinan;Jinan;;;;;;;;;;;
PROV1564;Caozhou;Caozhou;Caozhou;;;;;;;;;;;
PROV1565;Laizhou;Laizhou;Laizhou;;;;;;;;;;;
PROV1566;Qingdao;Qingdao;Qingdao;;;;;;;;;;;
PROV1567;Qingzhou;Qingzhou;Qingzhou;;;;;;;;;;;
PROV1568;Taian;Taian;Taian;;;;;;;;;;;
PROV1569;Weihaiwei;Weihaiwei;Weihaiwei;;;;;;;;;;;
PROV1570;Wuding;Wuding;Wuding;;;;;;;;;;;
PROV1571;Yizhou;Yizhou;Yizhou;;;;;;;;;;;
PROV1572;Taiyuan;Taiyuan;Taiyuan;;;;;;;;;;;
PROV1573;Fenzhou;Fenzhou;Fenzhou;;;;;;;;;;;
PROV1574;Luan;Luan;Luan;;;;;;;;;;;
PROV1575;Pingyang;Pingyang;Pingyang;;;;;;;;;;;
PROV1576;Datong;Datong;Datong;;;;;;;;;;;
PROV1577;Chongqing;Chongqing;Chongqing;;;;;;;;;;;
PROV1578;Chengdu;Chengdu;Chengdu;;;;;;;;;;;
PROV1579;Baotung;Baotung;Baotung;;;;;;;;;;;
PROV1580;Jiading;Jiading;Jiading;;;;;;;;;;;
PROV1581;Kuizhou;Kuizhou;Kuizhou;;;;;;;;;;;
PROV1582;Longan;Longan;Longan;;;;;;;;;;;
PROV1583;Shunqing;Shunqing;Shunqing;;;;;;;;;;;
PROV1584;Tongchuan;Tongchuan;Tongchuan;;;;;;;;;;;
PROV1585;Yibin;Yibin;Yibin;;;;;;;;;;;
PROV1586;Yazhou;Yazhou;Yazhou;;;;;;;;;;;
PROV1587;Lhasa;Lhasa;Lhasa;;;;;;;;;;;
PROV1588;Chamdo;Chamdo;Chamdo;;;;;;;;;;;
PROV1589;Shigatse;Shigatse;Shigatse;;;;;;;;;;;
PROV1590;Lhodrak;Lhodrak;Lhodrak;;;;;;;;;;;
PROV1591;Changtang;Changtang;Changtang;;;;;;;;;;;
PROV1592;Ngari;Ngari;Ngari;;;;;;;;;;;
PROV1593;Tawang;Tawang;Tawang;;;;;;;;;;;
PROV1594;Kashgar;Kashgar;Kashgar;;;;;;;;;;;
PROV1595;Ili;Ili;Ili;;;;;;;;;;;
PROV1596;Tulta;Tulta;Tulta;;;;;;;;;;;
PROV1597;Aksu;Aksu;Aksu;;;;;;;;;;;
PROV1598;Khotan;Khotan;Khotan;;;;;;;;;;;
PROV1599;Kumul;Kumul;Kumul;;;;;;;;;;;
PROV1600;Urumqi;Urumqi;Urumqi;;;;;;;;;;;
PROV1601;Kunming;Kunming;Kunming;;;;;;;;;;;
PROV1602;Dali;Dali;Dali;;;;;;;;;;;
PROV1603;Puer;Puer;Puer;;;;;;;;;;;
PROV1604;Hangzhou;Hangzhou;Hangzhou;;;;;;;;;;;
PROV1605;Huzhou;Huzhou;Huzhou;;;;;;;;;;;
PROV1606;Jiaxing;Jiaxing;Jiaxing;;;;;;;;;;;
PROV1607;Jinhua;Jinhua;Jinhua;;;;;;;;;;;
PROV1608;Ningbo;Ningbo;Ningbo;;;;;;;;;;;
PROV1609;Shaoxing;Shaoxing;Shaoxing;;;;;;;;;;;
PROV1610;Taizhou;Taizhou;Taizhou;;;;;;;;;;;
PROV1611;Wenzhou;Wenzhou;Wenzhou;;;;;;;;;;;
PROV1612;Beijing;Beijing;Beijing;;;;;;;;;;;
PROV1613;Chengde;Chengde;Chengde;;;;;;;;;;;
PROV1614;Daming;Daming;Daming;;;;;;;;;;;
PROV1615;Jizhou;Jizhou;Jizhou;;;;;;;;;;;
PROV1616;Shuntian;Shuntian;Shuntian;;;;;;;;;;;
PROV1617;Tianjin;Tianjin;Tianjin;;;;;;;;;;;
PROV1618;Zhongding;Zhongding;Zhongding;;;;;;;;;;;
PROV1619;Pyongyang;Pyongyang;Pyongyang;;;;;;;;;;;
PROV1620;Chonchon;Chonchon;Chonchon;;;;;;;;;;;
PROV1621;Hamhung;Hamhung;Hamhung;;;;;;;;;;;
PROV1622;Chongjin;Chongjin;Chongjin;;;;;;;;;;;
PROV1623;Kimchaek;Kimchaek;Kimchaek;;;;;;;;;;;
PROV1624;Seoul;S�oul;Seoul;;;;;;;;;;;
PROV1625;Kaesong;Kaesong;Kaesong;;;;;;;;;;;
PROV1626;Haeju;Haeju;Haeju;;;;;;;;;;;
PROV1627;Sariwon;Sariwon;Sariwon;;;;;;;;;;;
PROV1628;Inchon;Inchon;Inchon;;;;;;;;;;;
PROV1629;Wonsan;Wonsan;Wonsan;;;;;;;;;;;
PROV1630;Kangnung;Kangnung;Kangnung;;;;;;;;;;;
PROV1631;Wonju;Wonju;Wonju;;;;;;;;;;;
PROV1632;Pusan;Pusan;Pusan;;;;;;;;;;;
PROV1633;Taegu;Taegu;Taegu;;;;;;;;;;;
PROV1634;Pohang;Pohang;Pohang;;;;;;;;;;;
PROV1635;Kwangju;Kwangju;Kwangju;;;;;;;;;;;
PROV1636;Taejon;Taejon;Taejon;;;;;;;;;;;
PROV1637;Cheju;Cheju;Cheju;;;;;;;;;;;
PROV1638;Hiroshima;Hiroshima;Hiroshima;;;;;;;;;;;
PROV1639;Okayama;Okayama;Okayama;;;;;;;;;;;
PROV1640;Yamaguchi;Yamaguchi;Yamaguchi;;;;;;;;;;;
PROV1641;Matsue;Matsue;Matsue;;;;;;;;;;;
PROV1642;Hakodate;Hakodate;Hakodate;;;;;;;;;;;
PROV1643;Ishikara;Ishikara;Ishikara;;;;;;;;;;;
PROV1644;Nemuru;Nemuru;Nemuru;;;;;;;;;;;
PROV1645;Niigata;Niigata;Niigata;;;;;;;;;;;
PROV1646;Kanazawa;Kanazawa;Kanazawa;;;;;;;;;;;
PROV1647;Fukui;Fukui;Fukui;;;;;;;;;;;
PROV1648;Toyama;Toyama;Toyama;;;;;;;;;;;
PROV1649;Edo;Edo;Edo;;;;;;;;;;;
PROV1650;Chiba;Chiba;Chiba;;;;;;;;;;;
PROV1651;Yokohama;Yokohama;Yokohama;;;;;;;;;;;
PROV1652;Urawa;Urawa;Urawa;;;;;;;;;;;
PROV1653;Mito;Mito;Mito;;;;;;;;;;;
PROV1654;Bonin;Bonin;Bonin;;;;;;;;;;;
PROV1655;Osaka;Osaka;Osaka;;;;;;;;;;;
PROV1656;Wakayama;Wakayama;Wakayama;;;;;;;;;;;
PROV1657;Kyoto;Kyoto;Kyoto;;;;;;;;;;;
PROV1658;Nara;Nara;Nara;;;;;;;;;;;
PROV1659;Kobe;K?be;Kobe;;;;;;;;;;;
PROV1660;Fukuoka;Fukuoka;Fukuoka;;;;;;;;;;;
PROV1661;Nagasaki;Nagasaki;Nagasaki;;;;;;;;;;;
PROV1662;Kagoshima;Kagoshima;Kagoshima;;;;;;;;;;;
PROV1663;Miyazaki;Miyazaki;Miyazaki;;;;;;;;;;;
PROV1664;Kumamoto;Kumamoto;Kumamoto;;;;;;;;;;;
PROV1665;Kochi;Kochi;Kochi;;;;;;;;;;;
PROV1666;Matsuyama;Matsuyama;Matsuyama;;;;;;;;;;;
PROV1667;Tokushima;Tokushima;Tokushima;;;;;;;;;;;
PROV1668;Sendai;Sendai;Sendai;;;;;;;;;;;
PROV1669;Fukushima;Fukushima;Fukushima;;;;;;;;;;;
PROV1670;Morioka;Morioka;Morioka;;;;;;;;;;;
PROV1671;Akita;Akita;Akita;;;;;;;;;;;
PROV1672;Aomori;Aomori;Aomori;;;;;;;;;;;
PROV1673;Yamagata;Yamagata;Yamagata;;;;;;;;;;;
PROV1674;Utsunomiya;Utsunomiya;Utsunomiya;;;;;;;;;;;
PROV1675;Nagoya;Nagoya;Nagoya;;;;;;;;;;;
PROV1676;Shizuoka;Shizuoka;Shizuoka;;;;;;;;;;;
PROV1677;Nagano;Nagano;Nagano;;;;;;;;;;;
PROV1678;Okinawa;Okinawa;Okinawa;;;;;;;;;;;
PROV1679;Amari;Amari;Amari;;;;;;;;;;;
PROV1680;Fez;Fez;Fez;;;;;;;;;;;
PROV1681;Wazzan;Ouazzane;Wazzan;;;;;;;;;;;
PROV1682;Meknes;Mekn�s;Meknes;;;;;;;;;;;
PROV1683;Taza;Taza;Taza;;;;;;;;;;;
PROV1684;Wujda;Oujda;Wujda;;;;;;;;;;;
PROV1685;Rabat;Rabat;Rabat;;;;;;;;;;;
PROV1686;Tangier;Tanger;Tangier;;;;;;;;;;;
PROV1687;Tetouan;T�touan;Tetouan;;;;;;;;;;;
PROV1688;Ajdir;Ajdir;Ajdir;;;;;;;;;;;
PROV1689;Melilla;Melilla;Melilla;;;;;;;;;;;
PROV1690;Marrakesh;Marrakech;Marrakesch;;;;;;;;;;;
PROV1691;Casablanca;Casablanca;Casablanca;;;;;;;;;;;
PROV1692;Huribka;Huribka;Huribka;;;;;;;;;;;
PROV1693;Sawira;Sawira;Sawira;;;;;;;;;;;
PROV1694;Agadir;Agadir;Agadir;;;;;;;;;;;
PROV1695;Santa Cruz;Santa Cruz;Santa Cruz;;;;;;;;;;;
PROV1696;Tarfaya;Tarfaya;Tarfaya;;;;;;;;;;;
PROV1697;Figuig;Figuig;Figuig;;;;;;;;;;;
PROV1698;Rashidia;Rashidia;Rashidia;;;;;;;;;;;
PROV1699;Warzazat;Ouarzazate;Warzazat;;;;;;;;;;;
PROV1700;Alger;Alger;Alger;;;;;;;;;;;
PROV1701;Bugia;Bugia;Bugia;;;;;;;;;;;
PROV1702;Setif;S�tif;Setif;;;;;;;;;;;
PROV1703;Medea;M�d�a;Medea;;;;;;;;;;;
PROV1704;Dos lleons;Dos Lleons;Dos Lleons;;;;;;;;;;;
PROV1705;Tremiss�n;Tremiss�n;Tremiss�n;;;;;;;;;;;
PROV1706;Mustaghanim;Mostaganem;Mustaghanim;;;;;;;;;;;
PROV1707;Mascara;Mascara;Mascara;;;;;;;;;;;
PROV1708;Constantine;Constantine;Constantine;;;;;;;;;;;
PROV1709;Bone;Bone;Bone;;;;;;;;;;;
PROV1710;Biskra;Biskra;Biskra;;;;;;;;;;;
PROV1711;Ouargla;Ouargla;Ouargla;;;;;;;;;;;
PROV1712;Tuggurt;Touggourt;Tuggurt;;;;;;;;;;;
PROV1713;Laghwat;Laghwat;Laghwat;;;;;;;;;;;
PROV1714;Bechar;B�char;Bechar;;;;;;;;;;;
PROV1715;Naama;Na�ma;Naama;;;;;;;;;;;
PROV1716;Tindouf;Tindouf;Tindouf;;;;;;;;;;;
PROV1717;Chenachene;Chenachane;Chenachene;;;;;;;;;;;
PROV1718;In Salah;In Salah;In Salah;;;;;;;;;;;
PROV1719;Ilizi;Illizi;Ilizi;;;;;;;;;;;
PROV1720;Timimoun;Timimoun;Timimoun;;;;;;;;;;;
PROV1721;In Guezzam;In Guezzam;In Guezzam;;;;;;;;;;;
PROV1722;Tin Zawatene;Tin Zaouatene;Tin Zawatene;;;;;;;;;;;
PROV1723;Balboa;Balboa;Balboa;;;;;;;;;;;
PROV1724;Tamanrasset;Tamanrasset;Tamanrasset;;;;;;;;;;;
PROV1725;Carthago;Cartago;Cartago;;;;;;;;;;;
PROV1726;Hippon Diarrytos;Bizerte;Bizerte;;;;;;;;;;;
PROV1727;Xiros;Gafsa;Gafsa;;;;;;;;;;;
PROV1728;Iustinianopolis;Kairouan;Kairouan;;;;;;;;;;;
PROV1729;Kapsa;Tozeur;Tozeur;;;;;;;;;;;
PROV1730;Taparura;Gabes;Gabes;;;;;;;;;;;
PROV1731;Tripolis;Tripoli;Tripolis;;;;;;;;;;;
PROV1732;Pisida;Gharyan;Gharyan;;;;;;;;;;;
PROV1733;Theubaktis;Misratah;Misratah;;;;;;;;;;;
PROV1734;Syrtis;Sirt;Sirt;;;;;;;;;;;
PROV1735;Bernike;Benghazi;Benghazi;;;;;;;;;;;
PROV1736;Kyrene;Darna;Darna;;;;;;;;;;;
PROV1737;Marmarika;Tobrouk;Tobruk;;;;;;;;;;;
PROV1738;Jaghbub;Jaghbub;Jaghbub;;;;;;;;;;;
PROV1739;Kufra;Koufra;Kufra;;;;;;;;;;;
PROV1740;Waddan;Waddan;Waddan;;;;;;;;;;;
PROV1741;Murzuk;Murzuk;Murzuk;;;;;;;;;;;
PROV1742;Sabha;Sabha;Sabha;;;;;;;;;;;
PROV1743;Ghat;Ghat;Ghat;;;;;;;;;;;
PROV1744;Gigthis;Ghadam�s;Ghadamis;;;;;;;;;;;
PROV1745;Memphis;Cairo;Kairo;;;;;;;;;;;
PROV1746;Damietta;Dumyat;Dumyat;;;;;;;;;;;
PROV1747;Heliopolis;Tanta;Tanta;;;;;;;;;;;
PROV1748;Tamiathis;Mansura;Mansura;;;;;;;;;;;
PROV1749;Augoustamnika;Ziqaziq;Ziqaziq;;;;;;;;;;;
PROV1750;Giza;Gizeh;Giza;;;;;;;;;;;
PROV1751;Alexandria;Alexandrie;Alexandria;;;;;;;;;;;
PROV1752;Paraitonion;Matruh;Matruh;;;;;;;;;;;
PROV1753;Antipyrgos;Sidi Barrani;Sidi Barrani;;;;;;;;;;;
PROV1754;Oasis Mikra;Siwa;Siwa;;;;;;;;;;;
PROV1755;Suez;Canal de Suez;Suezkanal;;;;;;;;;;;
PROV1756;Sinai;Al Arish;Al Arish;;;;;;;;;;;
PROV1757;Pharan;Sharm el Sheikh;Sharm al-Shaykh;;;;;;;;;;;
PROV1758;Farafra;Farafra;Farafra;;;;;;;;;;;
PROV1759;Crocodilopolis;Bawiti;Bawiti;;;;;;;;;;;
PROV1760;Tchonemyris;Mut;Mut;;;;;;;;;;;
PROV1761;Baris;Baris;Baris;;;;;;;;;;;
PROV1762;Lykoupolis;Asyut;Asyut;;;;;;;;;;;
PROV1763;Herakleopolis;Bani Suwayf;Bani Suwayf;;;;;;;;;;;
PROV1764;Oxyrrhynchos;Minya;Minya;;;;;;;;;;;
PROV1765;Arsinoe;Fayyum;Fayyum;;;;;;;;;;;
PROV1766;Syene;Assouan;Aswan;;;;;;;;;;;
PROV1767;Luxor;Louxor;Luxor;;;;;;;;;;;
PROV1768;Hierakonopolis;Edfou;Idfu;;;;;;;;;;;
PROV1769;Thebais;Qina;Qina;;;;;;;;;;;
PROV1770;Kaine;Qusayr;Qusayr;;;;;;;;;;;
PROV1771;Berenike;Marsa Alam;Marsa Alam;;;;;;;;;;;
PROV1772;Myos Hormos;Ras Gharib;Ras Gharib;;;;;;;;;;;
PROV1773;Aaiun;Aaiun;Aaiun;;;;;;;;;;;
PROV1774;Dakhla;Dakhla;Dakhla;;;;;;;;;;;
PROV1775;Nouakchott;Nouakchott;Nouakchott;;;;;;;;;;;
PROV1776;Rosso;Rosso;Rosso;;;;;;;;;;;
PROV1777;Aleg;Aleg;Aleg;;;;;;;;;;;
PROV1778;Maghama;Maghama;Maghama;;;;;;;;;;;
PROV1779;Shingit;Shingit;Shingit;;;;;;;;;;;
PROV1780;Tichit;Tichit;Tichit;;;;;;;;;;;
PROV1781;Walata;Walata;Walata;;;;;;;;;;;
PROV1782;Bir Murghayn;Bir Murghayn;Bir Murghayn;;;;;;;;;;;
PROV1783;Dakar;Dakar;Dakar;;;;;;;;;;;
PROV1784;San Marco;San Marco;San Marco;;;;;;;;;;;
PROV1785;Banjul;Banjul;Banjul;;;;;;;;;;;
PROV1786;Linguere;Lingu�re;Linguere;;;;;;;;;;;
PROV1787;Diourbel;Diourbel;Diourbel;;;;;;;;;;;
PROV1788;Kaolack;Kaolack;Kaolack;;;;;;;;;;;
PROV1789;Podor;Podor;Podor;;;;;;;;;;;
PROV1790;Matam;Matam;Matam;;;;;;;;;;;
PROV1791;Bakel;Bakel;Bakel;;;;;;;;;;;
PROV1792;Ziguinchor;Ziguinchor;Ziguinchor;;;;;;;;;;;
PROV1793;Velingara;Velingara;Velingara;;;;;;;;;;;
PROV1794;Bamako;Bamako;Bamako;;;;;;;;;;;
PROV1795;Kayes;Kayes;Kayes;;;;;;;;;;;
PROV1796;Nioro;Nioro;Nioro;;;;;;;;;;;
PROV1797;Kita;Kita;Kita;;;;;;;;;;;
PROV1798;Bougouni;Bougouni;Bougouni;;;;;;;;;;;
PROV1799;Sikasso;Sikasso;Sikasso;;;;;;;;;;;
PROV1800;Segu;Segu;Segu;;;;;;;;;;;
PROV1801;Mourdiah;Mourdiah;Mourdiah;;;;;;;;;;;
PROV1802;Jenne;Jenne;Jenne;;;;;;;;;;;
PROV1803;Timbuktu;Tombouctou;Timbuktu;;;;;;;;;;;
PROV1804;Bandiagara;Bandiagara;Bandiagara;;;;;;;;;;;
PROV1805;Gao;Gao;Gao;;;;;;;;;;;
PROV1806;Taoudenni;Taoudenni;Taoudenni;;;;;;;;;;;
PROV1807;Tessalit;Tessalit;Tessalit;;;;;;;;;;;
PROV1808;Niamey;Niamey;Niamey;;;;;;;;;;;
PROV1809;Say;Say;Say;;;;;;;;;;;
PROV1810;Dosso;Dosso;Dosso;;;;;;;;;;;
PROV1811;Maradi;Maradi;Maradi;;;;;;;;;;;
PROV1812;Agades;Agadez;Agades;;;;;;;;;;;
PROV1813;Arlit;Arlit;Arlit;;;;;;;;;;;
PROV1814;Madama;Madama;Madama;;;;;;;;;;;
PROV1815;Zinder;Zinder;Zinder;;;;;;;;;;;
PROV1816;Kufe;Kufe;Kufe;;;;;;;;;;;
PROV1817;Bilma;Bilma;Bilma;;;;;;;;;;;
PROV1818;Massenya;Massenya;Massenya;;;;;;;;;;;
PROV1819;Moundou;Moundou;Moundou;;;;;;;;;;;
PROV1820;Bongor;Bongor;Bongor;;;;;;;;;;;
PROV1821;Abeche;Ab�ch�;Abeche;;;;;;;;;;;
PROV1822;Am Timan;Am Timan;Am Timan;;;;;;;;;;;
PROV1823;Mongo;Mongo;Mongo;;;;;;;;;;;
PROV1824;Mao;Mao;Mao;;;;;;;;;;;
PROV1825;Zouar;Zouar;Zouar;;;;;;;;;;;
PROV1826;Faya;Faya;Faya;;;;;;;;;;;
PROV1827;Khartoum;Khartoum;Khartoum;;;;;;;;;;;
PROV1828;Wad Madani;Wad Madani;Wad Madani;;;;;;;;;;;
PROV1829;Kassala;Kassala;Kassala;;;;;;;;;;;
PROV1830;Sennar;Sennar;Sennar;;;;;;;;;;;
PROV1831;Rabak;Rabak;Rabak;;;;;;;;;;;
PROV1832;Fashoda;Fashoda;Fashoda;;;;;;;;;;;
PROV1833;Suakin;Suakin;Suakin;;;;;;;;;;;
PROV1834;Halaib;Halaib;Halaib;;;;;;;;;;;
PROV1835;Dongola;Dongola;Dongola;;;;;;;;;;;
PROV1836;Hayya;Hayya;Hayya;;;;;;;;;;;
PROV1837;Atbara;Atbara;Atbara;;;;;;;;;;;
PROV1838;Obeid;Obeid;Obeid;;;;;;;;;;;
PROV1839;Nuhud;Nuhud;Nuhud;;;;;;;;;;;
PROV1840;Kaduqli;Kaduqli;Kaduqli;;;;;;;;;;;
PROV1841;Fasher;Fasher;Fasher;;;;;;;;;;;
PROV1842;Junaynah;Junaynah;Junaynah;;;;;;;;;;;
PROV1843;Waw;Waw;Waw;;;;;;;;;;;
PROV1844;Bor;Bor;Bor;;;;;;;;;;;
PROV1845;Yambio;Yambio;Yambio;;;;;;;;;;;
PROV1846;Lado;Lado;Lado;;;;;;;;;;;
PROV1847;Kapoeta;Kapoeta;Kapoeta;;;;;;;;;;;
PROV1848;Asmara;Asmara;Asmara;;;;;;;;;;;
PROV1849;Massawa;Massawa;Massawa;;;;;;;;;;;
PROV1850;Akordat;Akordat;Akordat;;;;;;;;;;;
PROV1851;Assab;Assab;Assab;;;;;;;;;;;
PROV1852;Gonder;Gonder;Gonder;;;;;;;;;;;
PROV1853;Debre Tabor;Debre Tabor;Debre Tabor;;;;;;;;;;;
PROV1854;Matamma;Matamma;Matamma;;;;;;;;;;;
PROV1855;Debre Markos;Debre Markos;Debre Markos;;;;;;;;;;;
PROV1856;Aksum;Aksum;Aksum;;;;;;;;;;;
PROV1857;Antalo;Antalo;Antalo;;;;;;;;;;;
PROV1858;Awsa;Awsa;Awsa;;;;;;;;;;;
PROV1859;Ankober;Ankober;Ankober;;;;;;;;;;;
PROV1860;Awasa;Awasa;Awasa;;;;;;;;;;;
PROV1861;Aselia;Aselia;Aselia;;;;;;;;;;;
PROV1862;Bonga;Bonga;Bonga;;;;;;;;;;;
PROV1863;Asosa;Asosa;Asosa;;;;;;;;;;;
PROV1864;Negele;Negele;Negele;;;;;;;;;;;
PROV1865;Harer;Harer;Harer;;;;;;;;;;;
PROV1866;Goba;Goba;Goba;;;;;;;;;;;
PROV1867;Werder;Werder;Werder;;;;;;;;;;;
PROV1868;Mogadishu;Mogadiscio;Mogadishu;;;;;;;;;;;
PROV1869;Baidoa;Baidoa;Baidoa;;;;;;;;;;;
PROV1870;Kismayo;Kismayo;Kismayo;;;;;;;;;;;
PROV1871;Hobyo;Hobyo;Hobyo;;;;;;;;;;;
PROV1872;Bosaso;Bosaso;Bosaso;;;;;;;;;;;
PROV1873;Berbera;Berbera;Berbera;;;;;;;;;;;
PROV1874;Zeyla;Zeyla;Zeyla;;;;;;;;;;;
PROV1875;Djibuti;Djibouti;Dschibuti;;;;;;;;;;;
PROV1876;Cap Vert;Cap Vert;Cap Vert;;;;;;;;;;;
PROV1877;Bissau;Bissau;Bissau;;;;;;;;;;;
PROV1878;Gabu;Gabu;Gabu;;;;;;;;;;;
PROV1879;Boffa;Boffa;Boffa;;;;;;;;;;;
PROV1880;Timbo;Timbo;Timbo;;;;;;;;;;;
PROV1881;Dinguiraye;Dinguiraye;Dinguiraye;;;;;;;;;;;
PROV1882;Kankan;Kankan;Kankan;;;;;;;;;;;
PROV1883;Beyla;Beyla;Beyla;;;;;;;;;;;
PROV1884;Port L�onin;Port L�onin;Port L�onin;;;;;;;;;;;
PROV1885;Falaba;Falaba;Falaba;;;;;;;;;;;
PROV1886;Bo;Bo;Bo;;;;;;;;;;;
PROV1887;Saint Jean;Saint Jean;Saint Jean;;;;;;;;;;;
PROV1888;Leblois;Leblois;Leblois;;;;;;;;;;;
PROV1889;Bopolu;Bopolu;Bopolu;;;;;;;;;;;
PROV1890;Gbarnga;Gbarnga;Gbarnga;;;;;;;;;;;
PROV1891;Zwedru;Zwedru;Zwedru;;;;;;;;;;;
PROV1892;Bandama;Bandama;Bandama;;;;;;;;;;;
PROV1893;Sassandra;Sassandra;Sassandra;;;;;;;;;;;
PROV1894;Grand Bassam;Grand-Bassam;Grand Bassam;;;;;;;;;;;
PROV1895;Bouake;Bouak�;Bouake;;;;;;;;;;;
PROV1896;Man;Man;Man;;;;;;;;;;;
PROV1897;Akoupe;Akoup�;Akoupe;;;;;;;;;;;
PROV1898;Kong;Kong;Kong;;;;;;;;;;;
PROV1899;Bondouku;Bondoukou;Bondouku;;;;;;;;;;;
PROV1900;Odienne;Odienne;Odienne;;;;;;;;;;;
PROV1901;Wagadugu;Ouagadougou;Wagadugu;;;;;;;;;;;
PROV1902;Wahiguya;Wahiguya;Wahiguya;;;;;;;;;;;
PROV1903;Dori;Dori;Dori;;;;;;;;;;;
PROV1904;Fada Ngourma;Fada N'Gourma;Fada Ngourma;;;;;;;;;;;
